NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,TinyURL,iFrame,Mouse_Over,Label
1,2,6,76,0,0,0,0,0,4,0,0,0,8,0,0,0,0,17,59,0,0,0,1,1,0
2,3,4,54,0,0,0,0,1,0,0,0,0,3,0,0,0,0,19,35,0,0,1,1,1,0
1,2,2,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,6,13,0,0,1,1,0
1,2,4,42,3,3,0,0,0,0,0,0,0,9,0,0,0,0,10,32,0,0,0,1,1,0
3,4,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,1,1,0
2,3,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0,1,1,1,0
1,2,3,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,1,1,0
3,4,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,1,1,0
2,3,3,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29,23,0,0,0,1,1,0
3,4,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,0,0,1,1,1,0
2,3,4,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,23,0,0,0,1,1,0
2,3,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,0,1,1,0
1,2,4,42,2,2,0,0,0,0,0,0,0,1,0,0,0,0,9,33,0,0,0,1,1,0
1,2,4,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,24,0,0,0,1,1,0
1,2,4,65,4,4,0,0,0,0,0,0,0,10,0,0,0,0,10,55,0,0,0,1,1,0
2,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,1,1,0
2,3,5,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24,21,0,0,0,1,1,0
3,4,3,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,1,1,0
2,3,4,64,2,2,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,1,1,0
1,2,4,62,0,0,0,0,0,1,1,0,0,10,0,0,0,0,14,35,12,0,0,1,1,0
2,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,1,1,0
2,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,1,1,0
2,3,2,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,11,0,0,0,1,1,0
2,3,5,67,4,4,0,0,0,0,0,0,0,9,0,0,0,0,16,51,0,0,0,1,1,0
1,2,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,0,0,1,1,1,0
1,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,1,1,0
3,4,4,34,0,0,0,0,1,0,0,0,0,6,0,0,0,0,16,18,0,0,0,1,1,0
3,4,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0
1,2,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,1,1,1,0
2,3,2,37,1,1,0,0,1,0,0,0,0,0,0,0,0,0,13,24,0,0,0,1,1,0
1,2,6,39,1,1,0,0,0,0,0,0,0,5,0,0,0,0,12,27,0,0,0,1,1,0
1,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0
2,3,3,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,17,0,0,0,1,1,0
2,3,5,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,28,0,0,1,1,1,0
1,2,4,68,3,3,0,0,0,0,0,0,0,12,0,0,0,0,12,56,0,0,0,1,1,0
2,3,3,51,4,4,0,0,0,0,0,0,0,4,0,0,0,0,16,35,0,0,0,1,1,0
1,2,3,58,0,0,0,0,1,0,0,0,0,6,0,0,0,0,12,46,0,0,0,1,1,0
1,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,1,1,0
3,4,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,1,1,0
1,2,3,27,0,0,0,0,1,0,0,0,0,2,0,0,0,0,11,16,0,0,0,1,1,0
1,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,1,0
1,2,3,58,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,0,1,1,0
1,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,1,1,0
2,3,3,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,14,0,0,0,1,1,0
2,3,2,37,0,0,0,0,2,0,0,0,0,9,0,0,0,0,11,26,0,0,0,1,1,0
1,2,6,104,10,10,0,0,0,0,0,0,0,9,0,0,0,0,14,90,0,0,0,1,1,0
2,3,2,39,1,1,0,0,0,0,0,0,0,4,0,0,0,0,21,18,0,0,0,1,1,0
1,2,4,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,1,1,0
3,4,3,68,4,4,0,0,0,0,0,0,0,10,0,0,0,0,17,51,0,0,0,1,1,0
2,3,3,61,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,45,0,0,0,1,1,0
2,3,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,1,1,0
1,2,3,55,0,0,0,0,3,0,0,0,0,1,0,0,0,0,21,34,0,0,0,1,1,0
2,3,3,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,37,0,0,0,1,1,0
1,2,5,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,1,1,0
1,2,6,67,4,4,0,0,0,0,0,0,0,14,0,0,0,0,6,61,0,0,0,1,1,0
2,3,2,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,24,0,0,0,1,1,0
2,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,1,1,0
2,3,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,1,1,0
1,2,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,1,1,0
1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,1,0
1,2,6,65,5,5,0,0,0,0,0,0,0,13,0,0,0,0,11,54,0,0,0,1,1,0
1,2,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,13,0,0,0,1,1,0
2,3,5,52,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0,0,0,1,1,0
1,2,2,30,0,0,0,0,0,0,1,0,0,5,0,0,0,0,11,3,15,0,0,1,1,0
2,3,3,59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,43,0,0,0,1,1,0
3,4,4,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,26,0,0,1,1,1,0
2,3,3,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,16,0,0,0,1,1,0
3,4,3,76,0,0,0,0,7,0,0,0,0,2,0,0,0,0,14,62,0,0,0,1,1,0
1,2,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,3,0,0,0,0,11,6,13,0,0,1,1,0
1,2,5,43,1,1,0,0,0,0,0,0,0,10,0,0,0,0,10,33,0,0,0,1,1,0
1,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,1,1,0
2,3,4,73,0,0,0,0,0,2,1,0,0,3,0,0,0,0,13,29,30,0,0,1,1,0
3,4,4,67,3,3,0,0,0,0,0,0,0,6,0,0,0,0,24,43,0,0,1,1,1,0
2,3,3,52,0,0,0,0,0,0,1,0,0,6,0,0,0,0,10,25,16,0,0,1,1,0
2,3,3,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,19,0,0,0,1,1,0
3,4,5,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,41,0,0,0,1,1,0
2,3,3,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,13,0,0,0,1,1,0
3,4,6,79,0,0,0,0,1,0,0,0,0,2,0,0,0,0,25,54,0,0,0,1,1,0
2,3,6,61,1,1,0,0,1,0,0,0,0,8,0,0,0,0,19,42,0,0,0,1,1,0
1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,1,0
1,2,3,32,0,0,0,0,0,1,1,0,0,2,0,0,0,0,11,6,14,0,0,1,1,0
2,3,4,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,1,1,0
2,3,4,66,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,45,0,0,0,1,1,0
2,3,2,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,25,0,0,0,1,1,0
2,3,7,97,0,0,0,0,7,0,0,1,0,0,0,0,0,0,11,86,0,0,0,1,1,0
1,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,1,1,0
2,3,3,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,1,1,0
3,4,3,51,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,35,0,0,0,1,1,0
5,6,4,77,0,0,0,1,0,0,0,0,0,3,0,0,0,0,41,36,0,0,0,1,1,0
1,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,1,1,0
2,3,4,86,2,0,0,0,0,0,2,1,0,9,0,0,0,0,10,37,38,0,0,1,1,0
2,3,2,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,14,0,0,0,1,1,0
3,4,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,1,1,0
3,4,5,41,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,25,0,0,0,1,1,0
2,3,3,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,13,0,0,0,1,1,0
4,5,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,0,0,1,1,0
2,3,6,64,2,2,0,0,0,0,0,0,0,16,0,0,0,0,25,39,0,0,0,1,1,0
2,3,2,67,0,0,0,0,0,0,2,1,0,8,0,0,0,0,27,10,29,0,0,1,1,0
2,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,1,1,0
3,4,4,87,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,63,0,0,0,1,1,0
2,3,2,35,0,0,0,0,0,0,1,0,0,5,0,0,0,0,16,10,8,0,0,1,1,0
2,3,3,49,0,0,0,0,5,0,0,0,0,3,0,0,0,0,17,32,0,0,0,1,1,0
1,2,6,44,1,1,0,0,0,0,0,0,0,7,0,0,0,0,12,32,0,0,0,1,1,0
1,2,6,86,0,0,0,0,0,6,0,0,0,12,0,0,0,0,17,69,0,0,0,1,1,0
3,3,3,74,2,0,0,0,0,0,1,0,0,4,0,0,0,0,19,25,29,0,0,1,1,0
1,2,4,48,1,1,0,0,0,0,0,0,0,6,0,0,0,0,11,37,0,0,0,1,1,0
3,4,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,1,1,0
1,2,4,40,1,1,0,0,0,0,0,0,0,6,0,0,0,0,16,24,0,0,1,1,1,0
2,3,4,44,1,1,0,0,1,0,0,0,0,0,0,0,0,0,23,21,0,0,0,1,1,0
1,2,3,58,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,39,0,0,0,1,1,0
2,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,1,1,1,0
1,2,4,40,1,1,0,0,0,0,0,0,0,9,0,0,0,0,12,28,0,0,0,1,1,0
2,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,1,1,0
1,2,3,41,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0,1,1,1,0
2,3,4,45,0,0,0,0,1,0,0,0,0,4,0,0,0,0,10,35,0,0,0,1,1,0
1,2,2,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,3,0,0,0,0,11,6,13,0,0,1,1,0
3,4,2,61,0,0,0,0,0,0,2,1,0,0,0,0,0,0,25,15,20,0,0,1,1,0
2,3,3,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,13,0,0,0,1,1,0
1,2,2,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,1,1,1,0
1,2,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,1,1,0
3,4,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,1,1,0
1,2,4,54,4,4,0,0,0,0,0,0,0,10,0,0,0,0,10,44,0,0,0,1,1,0
2,3,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,1,1,0
2,3,3,58,0,0,0,0,0,0,1,0,0,14,0,0,0,0,17,15,25,0,0,1,1,0
1,2,2,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,1,0,0,0,1,1,0
2,3,2,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,1,1,0
3,4,6,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,40,0,0,0,1,1,0
2,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,1,1,0
2,3,4,40,0,0,0,0,1,0,1,0,0,1,0,0,0,0,9,17,13,0,0,1,1,0
2,3,2,40,1,1,0,0,0,0,0,0,0,2,0,0,0,0,23,17,0,0,0,1,1,0
2,3,2,47,0,0,0,0,0,1,2,1,0,2,0,0,0,0,14,1,31,0,1,1,1,0
2,3,3,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,5,5,0,0,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,3,0,0,0,0,11,6,13,0,0,1,1,0
2,3,5,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,19,0,0,0,1,1,0
1,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,1,1,0
1,2,6,66,5,5,0,0,0,0,0,0,0,8,0,0,0,0,16,50,0,0,0,1,1,0
1,2,4,72,7,7,0,0,0,0,0,0,0,5,0,0,0,0,11,61,0,0,1,1,1,0
1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,1,1,0
1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,1,0
2,3,4,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,31,0,0,0,1,1,0
2,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,1,1,0
2,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,1,1,0
2,3,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,1,1,0
2,3,3,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,21,0,0,0,1,1,0
2,3,2,43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,1,1,0
2,3,5,45,1,1,0,0,0,0,0,0,0,9,0,0,0,0,16,29,0,0,0,1,1,0
1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,1,0
2,3,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,1,0
3,4,4,54,2,2,0,0,0,0,0,0,0,6,0,0,0,0,22,32,0,0,1,1,1,0
1,2,3,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,1,1,0
1,2,2,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,6,13,0,0,1,1,0
1,2,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,1,1,0
2,3,3,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,23,0,0,0,1,1,0
2,3,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,1,1,0
2,3,5,81,4,4,0,0,0,0,0,0,0,8,0,0,0,0,19,62,0,0,0,1,1,0
2,3,5,100,0,0,0,0,0,0,0,0,0,7,0,0,0,0,19,81,0,0,0,1,1,0
2,3,2,36,0,0,0,0,2,0,0,0,0,9,0,0,0,0,11,25,0,0,0,1,1,0
3,4,6,118,13,13,0,0,0,0,0,0,0,12,0,0,0,0,23,95,0,0,1,1,1,0
2,3,4,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,31,0,0,0,1,1,0
1,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,1,0
4,5,5,56,0,0,0,0,2,0,0,0,0,1,0,0,0,0,18,38,0,0,0,1,1,0
1,2,5,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,0,1,1,0
1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,1,0
1,2,5,53,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,35,0,0,0,1,1,0
2,3,3,54,0,0,0,0,1,0,1,0,0,6,0,0,0,0,8,11,34,0,0,1,1,0
1,2,2,28,0,0,0,0,0,0,2,1,0,7,0,0,0,0,11,1,15,0,0,1,1,0
1,2,3,58,4,4,0,0,0,0,0,0,0,5,0,0,0,0,8,50,0,0,0,1,1,0
2,3,5,57,1,1,0,0,1,0,0,0,0,2,0,0,0,0,15,42,0,0,0,1,1,0
2,3,3,39,2,2,0,0,0,0,0,0,0,1,0,0,0,0,13,26,0,0,0,1,1,0
2,3,2,28,0,0,0,0,1,0,0,0,0,4,0,0,0,0,11,17,0,0,0,1,1,0
2,3,7,61,3,3,0,0,0,0,0,0,0,6,0,0,0,0,14,47,0,0,0,1,1,0
2,3,4,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,15,0,0,0,1,1,0
3,4,3,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,1,1,0
1,2,6,82,5,5,0,0,0,6,0,0,0,18,0,0,0,0,9,73,0,0,0,1,1,0
2,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,1,0
2,3,3,49,1,1,0,0,0,0,1,0,0,2,0,0,0,0,20,19,9,0,0,1,1,0
2,3,5,63,1,1,0,0,2,0,0,0,0,0,0,0,0,0,15,48,0,0,1,1,1,0
3,4,3,35,0,0,0,0,2,0,0,0,0,3,0,0,0,0,10,25,0,0,0,1,1,0
1,2,4,93,11,11,0,0,0,0,0,0,0,14,0,0,0,0,8,85,0,0,0,1,1,0
2,3,3,99,11,11,0,0,0,0,0,0,0,1,0,0,0,0,15,84,0,0,0,1,1,0
1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,0
2,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0,1,1,0
2,1,3,45,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,18,0,0,0,1,1,0
1,2,4,53,3,3,0,0,0,0,0,0,0,8,0,0,0,0,11,42,0,0,1,1,1,0
2,3,2,50,0,0,0,0,0,0,2,1,0,5,0,0,0,0,14,11,24,0,1,1,1,0
1,2,5,112,14,14,0,0,0,0,0,0,0,6,0,0,0,0,13,99,0,0,0,1,1,0
1,2,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,16,0,0,0,1,1,0
1,2,4,25,1,1,0,0,0,0,0,0,0,2,0,0,0,0,16,9,0,0,0,1,1,0
2,3,2,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0,0,1,1,0
2,3,5,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,25,0,0,0,1,1,0
2,3,2,69,8,8,0,0,0,0,0,0,0,8,0,0,0,0,27,42,0,0,0,1,1,0
1,2,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,1,1,0
1,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,1,1,0
1,2,5,52,1,1,0,0,1,0,0,0,0,5,0,0,0,0,16,36,0,0,0,1,1,0
1,2,3,69,7,7,0,0,0,0,0,0,0,6,0,0,0,0,14,55,0,0,1,1,1,0
1,2,4,108,11,11,0,0,0,0,0,0,0,0,0,0,0,0,20,88,0,0,0,1,1,0
2,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,1,1,0
1,2,2,45,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,39,0,0,0,1,1,0
2,3,4,58,2,2,0,0,0,0,0,0,0,4,0,0,0,0,18,40,0,0,0,1,1,0
2,3,3,42,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,32,0,0,0,1,1,0
1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,1,1,0
2,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,1,1,0
2,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,1,1,0
2,3,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0,1,1,0
2,3,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,13,0,0,0,1,1,0
3,4,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,1,1,0
1,2,3,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,15,0,0,0,1,1,0
1,2,4,41,2,2,0,0,0,0,0,0,0,6,0,0,0,0,11,30,0,0,0,1,1,0
3,4,3,38,0,0,0,0,0,0,1,0,0,7,0,0,0,0,12,19,6,0,0,1,1,0
2,3,3,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,21,0,0,0,1,1,0
1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,1,1,0
2,3,4,86,2,0,0,0,0,0,3,2,0,13,0,0,0,0,10,31,44,0,0,1,1,0
2,3,3,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,0,0,1,1,0
3,4,4,88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,60,0,0,0,1,1,0
1,2,3,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,0,1,1,0
2,3,3,51,1,1,0,0,0,0,1,0,0,2,0,0,0,0,20,19,11,0,0,1,1,0
3,3,2,80,7,0,0,0,0,0,0,0,0,9,0,0,0,0,22,15,42,0,0,1,1,0
2,3,7,86,5,5,0,0,0,0,0,0,0,8,0,0,0,0,11,75,0,0,0,1,1,0
1,2,6,85,9,9,0,0,0,0,0,0,0,8,0,0,0,0,17,68,0,0,0,1,1,0
1,2,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,1,1,0
1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,0
3,4,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,1,1,0
2,3,4,92,8,8,0,0,0,0,0,0,0,8,0,0,0,0,12,80,0,0,0,1,1,0
2,3,2,68,6,6,0,0,0,0,0,0,0,8,0,0,0,0,15,53,0,0,0,1,1,0
2,3,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,0,0,0,1,1,0
2,3,5,51,2,2,0,0,0,0,0,0,0,7,0,0,0,0,16,35,0,0,0,1,1,0
2,3,3,49,3,3,0,0,0,0,0,0,0,6,0,0,0,0,15,34,0,0,1,1,1,0
1,2,3,58,5,5,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,0,0,1,1,0
1,2,2,23,1,1,0,0,0,0,0,0,0,10,0,0,0,0,10,13,0,0,0,1,1,0
2,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,1,1,0
1,2,6,38,1,1,0,0,0,0,0,0,0,7,0,0,0,0,12,26,0,0,0,1,1,0
1,2,6,77,8,8,0,0,0,0,0,0,0,8,0,0,0,0,11,66,0,0,0,1,1,0
2,3,2,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,15,0,0,0,1,1,0
2,3,2,64,0,0,0,0,0,0,3,2,0,1,0,0,0,0,13,13,37,0,0,1,1,0
1,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,1,1,0
1,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,1,1,0
2,3,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,0,0,1,1,1,0
3,4,2,57,0,0,0,0,0,0,1,0,0,3,0,0,0,0,27,22,7,0,0,1,1,0
3,4,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0,1,1,0
2,3,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,62,0,0,1,1,1,0
2,3,3,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,12,0,0,0,1,1,0
1,2,3,56,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,41,0,0,0,1,1,0
4,5,2,72,7,7,0,0,0,0,0,0,0,11,0,0,0,0,17,55,0,0,0,1,1,0
3,4,3,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,20,0,0,0,1,1,0
2,3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,1,1,1,0
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,1,0
1,2,2,40,3,3,0,0,0,0,0,0,0,4,0,0,0,0,12,28,0,0,0,1,1,0
4,5,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,1,1,0
1,2,3,62,5,5,0,0,0,0,0,0,0,4,0,0,0,0,14,48,0,0,0,1,1,0
1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,1,0
2,3,2,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,14,0,0,0,1,1,0
2,3,5,50,2,2,0,0,0,0,0,0,0,12,0,0,0,0,20,30,0,0,0,1,1,0
2,3,9,77,1,1,0,0,0,0,0,0,0,6,0,0,0,0,20,57,0,0,0,1,1,0
3,4,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,0,0,0,1,1,0
2,3,3,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,25,0,0,0,1,1,0
1,2,4,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,17,0,0,0,1,1,0
1,2,4,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,33,0,0,0,1,1,0
2,3,4,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,16,0,0,0,1,1,0
2,3,3,51,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,36,0,0,0,1,1,0
2,3,2,56,4,4,0,0,4,0,0,0,0,7,0,0,0,0,8,48,0,0,0,1,1,0
2,3,4,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,20,0,0,0,1,1,0
2,3,2,53,0,0,0,0,0,0,2,1,0,5,0,0,0,0,14,13,25,0,0,1,1,0
